time,Timestamp,Open,High,Low,Close,Volume,SwingHighLow,SwingLevel,SwingPivotIndex,BOS,CHOCH,BOSLevel,BrokenIndex,OB,OBTop,OBBottom,OBVolume,OBMitigatedIndex,OBPct,Liquidity,LiqLevel,LiqEnd,LiqSwept,RetraceDirection,CurrentRetracement%,DeepestRetracement%
2017-08-22 00:00:00,2017-08-22 00:00:00,4016.0,4016.0,3688.97,3862.39,114.68534600000002,,,,,,,,,,,,,,,,,,1,95.9,109.9
2017-08-22 04:00:00,2017-08-22 04:00:00,3863.0,3868.57,3400.0,3798.08,167.2215190000001,,,,,,,,,,,,,,,,,,1,191.7,191.7
2017-08-22 08:00:00,2017-08-22 08:00:00,3798.08,3920.31,3750.08,3866.48,221.73123600000017,-1.0,3400.0,30.0,,,,,,,,,,,,,,,1,297.9,297.9
2017-08-22 12:00:00,2017-08-22 12:00:00,3866.48,3990.12,3786.81,3858.23,179.35842099999988,,,,,,,,,,,,,,,,,,-1,64.2,64.2
2017-08-22 16:00:00,2017-08-22 16:00:00,3858.23,4104.82,3853.47,3984.24,159.53565499999988,,,,,,,,,,,,,,,,,,-1,72.8,72.8
2017-08-22 20:00:00,2017-08-22 20:00:00,3984.5,4061.54,3944.03,4040.0,124.15268100000002,,,,,,,,,,,,,,,,,,-1,86.9,86.9
2017-08-23 00:00:00,2017-08-23 00:00:00,4040.0,4127.99,4013.89,4100.41,159.65838399999998,,,,,,,,,,,,,,,,,,-1,81.6,86.9
2017-08-23 04:00:00,2017-08-23 04:00:00,4084.54,4115.87,4035.32,4074.88,141.83960299999995,,,,,,,,,,,,,,,,,,-1,89.8,89.8
2017-08-23 08:00:00,2017-08-23 08:00:00,4081.63,4242.32,4057.0,4237.99,135.0240219999999,,,,,,,,,,,,,,,,,,-1,88.3,89.8
2017-08-23 12:00:00,2017-08-23 12:00:00,4205.98,4265.8,4150.65,4197.05,237.360569,,,,,,,,,,,,,,,,,,-1,103.9,103.9
2017-08-23 16:00:00,2017-08-23 16:00:00,4197.05,4259.58,4103.51,4117.07,174.63758499999986,,,,,,,,,,,,,,,,,,-1,106.7,106.7
2017-08-23 20:00:00,2017-08-23 20:00:00,4117.07,4178.65,4069.8,4114.01,152.61640199999994,,,,,,,,,,,,,,,,,,-1,106.0,106.7
2017-08-24 00:00:00,2017-08-24 00:00:00,4147.0,4204.55,4085.01,4113.58,123.52015000000002,,,,,,,,,,,,,,,,,,-1,96.0,106.7
2017-08-24 04:00:00,2017-08-24 04:00:00,4113.58,4177.64,4090.39,4153.32,123.17946000000008,,,,,,,,,,,,,,,,,,-1,99.2,106.7
2017-08-24 08:00:00,2017-08-24 08:00:00,4153.8,4250.94,4150.0,4202.0,171.48648800000004,,,,,,,,,,,,,,,,,,-1,95.9,106.7
2017-08-24 12:00:00,2017-08-24 12:00:00,4211.78,4250.9,4136.33,4222.0,146.99734200000012,,,,,,,,,,,,,,,,,,-1,104.9,106.7
2017-08-24 16:00:00,2017-08-24 16:00:00,4223.06,4250.77,4178.22,4216.07,111.57935800000004,,,,,,,,,,,,,,,,,,-1,104.9,106.7
2017-08-24 20:00:00,2017-08-24 20:00:00,4216.1,4371.68,4193.17,4316.01,110.65595499999998,,,,,,,,,,,,,,,,,,-1,104.9,106.7
2017-08-25 00:00:00,2017-08-25 00:00:00,4316.01,4370.0,4295.75,4312.69,141.104526,,,,,,,,,,,,,,,,,,-1,119.8,119.8
2017-08-25 04:00:00,2017-08-25 04:00:00,4312.69,4362.0,4267.5,4329.0,101.50954299999992,,,,,,,,,,,,,,,,,,-1,119.6,119.8
2017-08-25 08:00:00,2017-08-25 08:00:00,4317.81,4361.28,4298.74,4361.27,74.43305999999998,,,,,,,,,,,,,,,,,,-1,118.6,119.8
2017-08-25 12:00:00,2017-08-25 12:00:00,4361.27,4422.29,4261.13,4394.36,164.20665599999995,,,,,,,,,,,,,,,,,,-1,118.5,119.8
2017-08-25 16:00:00,2017-08-25 16:00:00,4394.36,4453.91,4284.11,4307.17,52.39932999999999,,,,,,,,,,,,,,,,,,-1,126.0,126.0
2017-08-25 20:00:00,2017-08-25 20:00:00,4326.0,4365.0,4247.48,4280.68,39.959625,1.0,4453.91,51.0,1.0,,4453.91,74.0,,,,,,,,,,,-1,129.9,129.9
2017-08-26 00:00:00,2017-08-26 00:00:00,4280.68,4315.0,4228.99,4297.94,41.63856799999999,,,,,,,,,,,,,,,,,,1,0.0,0.0
2017-08-26 04:00:00,2017-08-26 04:00:00,4297.94,4319.7,4252.44,4319.7,28.707288,,,,,,,,,,,,,,,,,,1,21.3,21.3
2017-08-26 08:00:00,2017-08-26 08:00:00,4319.7,4319.7,4260.88,4288.72,36.153081,,,,,,,,,,,,,,,,,,1,19.1,21.3
2017-08-26 12:00:00,2017-08-26 12:00:00,4288.72,4306.74,4221.14,4275.0,34.654984000000006,,,,,,,,,,,,,,,,,,1,18.3,21.3
2017-08-26 16:00:00,2017-08-26 16:00:00,4275.0,4351.32,4212.41,4293.52,47.43110799999999,,,,,,,,,,,,,,,,,,1,22.1,22.1
2017-08-26 20:00:00,2017-08-26 20:00:00,4293.52,4367.0,4279.0,4337.44,39.52303900000002,,,,,,,,,,,,,,,,,,1,22.9,22.9
2017-08-27 00:00:00,2017-08-27 00:00:00,4332.51,4400.0,4314.91,4314.91,62.980388,-1.0,4212.41,57.0,,,,,,,,,,,,,,,1,16.6,22.9
2017-08-27 04:00:00,2017-08-27 04:00:00,4329.19,4370.85,4293.42,4313.84,47.47819899999999,,,,,,,,,,,,,,,,,,-1,77.7,77.7
2017-08-27 08:00:00,2017-08-27 08:00:00,4331.29,4352.34,4285.56,4323.37,57.13868199999999,,,,,,,,,,,,,,,,,,-1,65.6,77.7
2017-08-27 12:00:00,2017-08-27 12:00:00,4323.37,4340.0,4285.54,4325.0,35.27742399999999,,,,,,,,,,,,,,,,,,-1,57.9,77.7
2017-08-27 16:00:00,2017-08-27 16:00:00,4290.01,4386.78,4290.01,4368.41,72.11126000000003,,,,,,,,,,,,,,,,,,-1,52.8,77.7
2017-08-27 20:00:00,2017-08-27 20:00:00,4336.12,4386.79,4309.6,4310.01,75.706632,,,,,,,,,,,,,,,,,,-1,72.2,77.7
2017-08-28 00:00:00,2017-08-28 00:00:00,4310.01,4330.36,4239.36,4239.37,73.295355,,,,,,,,,,,,,,,,,,-1,72.2,77.7
2017-08-28 04:00:00,2017-08-28 04:00:00,4239.37,4297.11,4124.54,4261.9,94.397198,,,,,,,,,,,,,,,,,,-1,48.8,77.7
2017-08-28 08:00:00,2017-08-28 08:00:00,4261.9,4365.4,4226.93,4308.0,121.722034,,,,,,,,,,,,,,,,,,-1,35.1,77.7
2017-08-28 12:00:00,2017-08-28 12:00:00,4308.0,4347.0,4271.03,4273.59,121.85855099999996,,,,,,,,,,,,,,,,,,-1,63.3,77.7
2017-08-28 16:00:00,2017-08-28 16:00:00,4273.59,4370.45,4273.59,4321.65,107.22567699999988,,,,,,,,,,,,,,,,,,-1,55.7,77.7
2017-08-28 20:00:00,2017-08-28 20:00:00,4321.65,4399.82,4290.18,4386.69,85.34280100000001,,,,,,,,,,,,,,,,,,-1,65.4,77.7
2017-08-29 00:00:00,2017-08-29 00:00:00,4386.69,4386.69,4314.35,4376.99,78.86207399999996,,,,,,,,,,,,,,,,,,-1,77.6,77.7
2017-08-29 04:00:00,2017-08-29 04:00:00,4376.99,4404.07,4313.55,4329.02,128.45695899999993,,,,,,,,,,,,,,,,,,-1,72.2,77.7
2017-08-29 08:00:00,2017-08-29 08:00:00,4328.12,4417.61,4328.12,4368.5,88.05142900000003,,,,,,,,,,,,,,,,,,-1,79.4,79.4
2017-08-29 12:00:00,2017-08-29 12:00:00,4368.5,4625.85,4347.59,4570.0,128.76457100000007,,,,,,,,,,,,,,,,,,-1,85.0,85.0
2017-08-29 16:00:00,2017-08-29 16:00:00,4570.0,4584.0,4496.95,4555.55,127.21423,,,,,,,,,,,,,,,,,,-1,171.2,171.2
2017-08-29 20:00:00,2017-08-29 20:00:00,4555.55,4624.99,4535.09,4587.48,52.195765000000016,,,,,,,,,,,,,,,,,,-1,153.9,171.2
2017-08-30 00:00:00,2017-08-30 00:00:00,4587.48,4619.99,4527.45,4583.61,119.42503,,,,,,,,,,,,,,,,,,-1,170.8,171.2
2017-08-30 04:00:00,2017-08-30 04:00:00,4600.0,4647.51,4550.01,4550.02,149.55145100000007,,,,,,,,,,,,,,,,,,-1,168.8,171.2
2017-08-30 08:00:00,2017-08-30 08:00:00,4550.0,4597.0,4416.01,4498.35,176.1518280000001,1.0,4647.51,78.0,1.0,,4647.51,85.0,,,,,,,,,,,-1,180.2,180.2
2017-08-30 12:00:00,2017-08-30 12:00:00,4537.0,4592.76,4416.16,4546.77,163.01348100000007,,,,,,,,,,,,,,,,,,1,0.0,0.0
2017-08-30 16:00:00,2017-08-30 16:00:00,4546.77,4609.92,4532.8,4536.82,84.84527800000002,,,,,,,,,,,,,,,,,,1,53.2,53.2
2017-08-30 20:00:00,2017-08-30 20:00:00,4536.82,4579.91,4516.87,4555.14,115.48170299999995,,,,,,,,,,,,,,,,,,1,26.4,53.2
2017-08-31 00:00:00,2017-08-31 00:00:00,4555.14,4606.0,4555.14,4593.66,109.65088099999996,,,,,,,,,,,,,,,,,,1,30.0,53.2
2017-08-31 04:00:00,2017-08-31 04:00:00,4596.54,4628.12,4572.64,4592.16,102.998925,,,,,,,,,,,,,,,,,,1,21.2,53.2
2017-08-31 08:00:00,2017-08-31 08:00:00,4603.58,4678.57,4572.64,4656.67,111.87481099999998,,,,,,,,,,,,,,,,,,1,17.2,53.2
2017-08-31 12:00:00,2017-08-31 12:00:00,4674.97,4685.55,4631.41,4648.82,106.99719499999988,,,,,,,,,,,,,,,,,,1,17.2,53.2
2017-08-31 16:00:00,2017-08-31 16:00:00,4648.82,4745.42,4638.98,4698.77,66.80316299999998,,,,,,,,,,,,,,,,,,1,3.7,53.2
2017-08-31 20:00:00,2017-08-31 20:00:00,4698.77,4724.89,4666.84,4724.89,58.63182699999999,,,,,,,,,,,,,,,,,,1,2.0,53.2
2017-09-01 00:00:00,2017-09-01 00:00:00,4724.89,4767.0,4689.89,4714.73,75.64797800000002,,,,,,,,,,,,,,,,,,1,-4.4,53.2
2017-09-01 04:00:00,2017-09-01 04:00:00,4714.73,4734.99,4654.88,4707.5,101.22613399999996,,,,,,,,,,,,,,,,,,1,-9.7,53.2
2017-09-01 08:00:00,2017-09-01 08:00:00,4715.0,4798.46,4708.09,4775.0,130.96665500000003,,,,,,,,,,,,,,,,,,1,-1.7,53.2
2017-09-01 12:00:00,2017-09-01 12:00:00,4775.0,4839.92,4725.81,4803.83,68.88771200000001,,,,,,,,,,,,,,,,,,1,-13.9,53.2
2017-09-01 16:00:00,2017-09-01 16:00:00,4803.83,4815.67,4738.94,4813.24,96.95162300000004,,,,,,,,,,,,,,,,,,1,-18.0,53.2
2017-09-01 20:00:00,2017-09-01 20:00:00,4813.24,4885.55,4760.01,4834.91,86.986264,,,,,,,,,,,,,,,,,,1,-21.0,53.2
2017-09-02 00:00:00,2017-09-02 00:00:00,4834.91,4939.19,4764.88,4788.07,145.53852799999996,,,,,,,,,,,,,,,,,,1,-25.9,53.2
2017-09-02 04:00:00,2017-09-02 04:00:00,4765.01,4814.49,4473.35,4697.71,178.76960800000012,,,,,,,,,,,,,,,,,,1,-27.0,53.2
2017-09-02 08:00:00,2017-09-02 08:00:00,4697.71,4709.4,4549.77,4630.01,142.23987600000004,-1.0,4473.35,96.0,,-1.0,4473.35,100.0,,,,,,,,,,,1,40.0,53.2
2017-09-02 12:00:00,2017-09-02 12:00:00,4669.75,4675.0,4354.61,4460.19,187.30448500000003,,,,,,,,,,,,,,,,,,-1,135.5,135.5
2017-09-02 16:00:00,2017-09-02 16:00:00,4460.19,4554.98,4377.43,4509.77,139.61552199999994,,,,,,,,,,,,,,,,,,-1,115.8,135.5
2017-09-02 20:00:00,2017-09-02 20:00:00,4509.77,4509.96,4286.87,4472.14,135.680576,,,,,,,,,,,,,,,,,,-1,46.9,135.5
2017-09-03 00:00:00,2017-09-03 00:00:00,4508.5,4618.4,4467.88,4569.54,112.56875800000005,,,,,,,,,,,,,,,,,,-1,21.0,135.5
2017-09-03 04:00:00,2017-09-03 04:00:00,4584.78,4714.76,4584.78,4620.87,119.7528840000001,,,,,,,,,,,,,,,,,,-1,83.3,135.5
2017-09-03 08:00:00,2017-09-03 08:00:00,4610.52,4674.86,4456.8,4486.0,103.21351899999996,,,,,,,,,,,,,,,,,,-1,138.6,138.6
2017-09-03 12:00:00,2017-09-03 12:00:00,4475.23,4557.25,4298.33,4384.15,170.27151900000013,1.0,4714.76,102.0,,,,128.0,,,,,,,,,,,-1,115.7,138.6
2017-09-03 16:00:00,2017-09-03 16:00:00,4351.02,4530.0,4345.01,4529.0,106.29429700000006,,,,,,,,,,,,,,,,,,1,0.0,0.0
2017-09-03 20:00:00,2017-09-03 20:00:00,4529.0,4583.84,4445.15,4509.08,79.11522100000003,,,,,,,,,,,,,,,,,,1,153.2,153.2
2017-09-04 00:00:00,2017-09-04 00:00:00,4509.08,4527.49,4340.5,4340.51,81.331122,,,,,,,,,,,,,,,,,,1,111.7,153.2
2017-09-04 04:00:00,2017-09-04 04:00:00,4340.51,4493.15,4052.0,4186.96,275.91359399999993,,,,,,,,,,,,,,,,,,1,155.0,155.0
2017-09-04 08:00:00,2017-09-04 08:00:00,4102.05,4437.68,4075.0,4153.0,464.6800380000002,-1.0,4052.0,108.0,,-1.0,4052.0,113.0,,,,,,,,,,,1,274.5,274.5
2017-09-04 12:00:00,2017-09-04 12:00:00,4153.0,4311.14,4014.76,4015.03,276.2412269999997,,,,,,,,,,,,,,,,,,-1,58.2,58.2
2017-09-04 16:00:00,2017-09-04 16:00:00,4015.03,4224.99,3972.51,4203.67,155.042566,,,,,,,,,,,,,,,,,,-1,39.1,58.2
2017-09-04 20:00:00,2017-09-04 20:00:00,4187.0,4300.95,4100.11,4100.11,141.43606700000004,,,,,,,,,,,,,,,,,,-1,26.1,58.2
2017-09-05 00:00:00,2017-09-05 00:00:00,4106.97,4121.33,3603.0,3988.04,286.737295,,,,,,,,,,,,,,,,,,-1,37.6,58.2
2017-09-05 04:00:00,2017-09-05 04:00:00,3996.24,4190.4,3943.1,4190.4,213.83442099999985,,,,,,,,,,,,,,,,,,-1,10.5,58.2
2017-09-05 08:00:00,2017-09-05 08:00:00,4190.0,4248.6,4050.0,4246.82,222.114409,,,,,,,,,,,,,,,,,,-1,20.9,58.2
2017-09-05 12:00:00,2017-09-05 12:00:00,4248.64,4298.0,4116.65,4151.0,245.0764650000001,,,,,,,,,,,,,,,,,,-1,29.7,58.2
2017-09-05 16:00:00,2017-09-05 16:00:00,4140.0,4459.55,4096.06,4442.48,125.58457499999996,,,,,,,,,,,,,,,,,,-1,37.1,58.2
2017-09-05 20:00:00,2017-09-05 20:00:00,4442.09,4484.99,4351.01,4366.47,135.59099199999994,,,,,,,,,,,,,,,,,,-1,61.5,61.5
2017-09-06 00:00:00,2017-09-06 00:00:00,4366.49,4522.81,4365.73,4430.02,187.42056899999983,,,,,,,,,,,,,,,,,,-1,65.3,65.3
2017-09-06 04:00:00,2017-09-06 04:00:00,4430.02,4505.96,4335.26,4461.29,166.30794200000008,,,,,,,,,,,,,,,,,,-1,71.0,71.0
2017-09-06 08:00:00,2017-09-06 08:00:00,4461.29,4597.79,4461.29,4548.13,175.29481999999996,,,,,,,,,,,,,,,,,,-1,68.5,71.0
2017-09-06 12:00:00,2017-09-06 12:00:00,4548.13,4619.47,4422.28,4619.43,261.5967970000001,,,,,,,,,,,,,,,,,,-1,82.4,82.4
2017-09-06 16:00:00,2017-09-06 16:00:00,4619.43,4619.43,4619.43,4619.43,0.0,,,,,,,,,,,,,,,,,,-1,85.6,85.6
2017-09-06 20:00:00,2017-09-06 20:00:00,4619.43,4662.87,4610.0,4619.77,16.743597999999995,,,,,,,,,,,,,,,,,,-1,85.6,85.6
2017-09-07 00:00:00,2017-09-07 00:00:00,4619.77,4661.93,4438.19,4484.03,87.17508600000002,,,,,,,,,,,,,,,,,,-1,92.2,92.2
2017-09-07 04:00:00,2017-09-07 04:00:00,4489.48,4561.9,4452.0,4510.25,65.94424700000002,,,,,,,,,,,,,,,,,,-1,92.0,92.2
2017-09-07 08:00:00,2017-09-07 08:00:00,4510.25,4649.92,4458.0,4613.94,92.51027699999996,,,,,,,,,,,,,,,,,,-1,76.9,92.2
2017-09-07 12:00:00,2017-09-07 12:00:00,4616.79,4759.25,4587.65,4755.0,165.20968200000004,,,,,,,,,,,,,,,,,,-1,90.2,92.2
2017-09-07 16:00:00,2017-09-07 16:00:00,4755.0,4788.59,4672.35,4754.21,52.12825200000002,,,,,,,,,,,,,,,,,,-1,106.7,106.7
2017-09-07 20:00:00,2017-09-07 20:00:00,4754.21,4754.21,4586.13,4691.61,37.46243100000002,,,,,,,,,,,,,,,,,,-1,111.1,111.1
2017-09-08 00:00:00,2017-09-08 00:00:00,4691.61,4735.39,4586.13,4605.05,45.90090299999999,,,,,,,,,,,,,,,,,,-1,106.0,111.1
2017-09-08 04:00:00,2017-09-08 04:00:00,4605.05,4633.47,4587.08,4619.01,44.82999999999999,,,,,,,,,,,,,,,,,,-1,103.1,111.1
2017-09-08 08:00:00,2017-09-08 08:00:00,4619.01,4699.77,4611.48,4647.53,36.30542499999999,,,,,,,,,,,,,,,,,,-1,87.7,111.1
